pair,elapsed_bin,direction,period,orders,filled,decided,wins,fill_rate,win_rate,avg_pips,ev_signal
EUR_USD,61-180m,-1,test,970.0,577.0,576.0,199.0,0.5948453608247423,0.3454861111111111,-1.3859374999999998,-0.8229896907216493
EUR_USD,61-180m,-1,train,4323.0,1831.0,1831.0,682.0,0.42354846171640065,0.3724740578918624,-0.8215182960131074,-0.34795281054823035
EUR_USD,61-180m,1,test,2625.0,668.0,667.0,233.0,0.25447619047619047,0.3493253373313343,-1.4316341829085455,-0.3637714285714285
EUR_USD,61-180m,1,train,5443.0,1995.0,1994.0,693.0,0.3665258129707882,0.347542627883651,-0.9720661985957872,-0.3561087635495131
EUR_USD,181-360m,-1,test,1733.0,528.0,528.0,204.0,0.3046739757645701,0.38636363636363635,-0.6543560606060606,-0.19936526255049047
EUR_USD,181-360m,-1,train,4500.0,1510.0,1509.0,586.0,0.33555555555555555,0.388336646785951,-0.30702451954937043,-0.10295555555555555
EUR_USD,181-360m,1,test,844.0,500.0,500.0,144.0,0.5924170616113744,0.288,-2.4701999999999997,-1.463388625592417
EUR_USD,181-360m,1,train,6755.0,1643.0,1641.0,516.0,0.24322723908216137,0.31444241316270566,-1.425167580743449,-0.34621761658031086
EUR_USD,361-720m,-1,test,667.0,309.0,309.0,110.0,0.46326836581709147,0.3559870550161812,-1.501294498381877,-0.6955022488755622
EUR_USD,361-720m,-1,train,3198.0,1414.0,1414.0,936.0,0.442151344590369,0.6619519094766619,6.008698727015558,2.6567542213883675
EUR_USD,361-720m,1,test,521.0,242.0,239.0,45.0,0.46449136276391556,0.18828451882845187,-3.6514644351464427,-1.6750479846449133
EUR_USD,361-720m,1,train,4100.0,931.0,931.0,356.0,0.22707317073170732,0.38238453276047263,-0.5499462943071964,-0.12487804878048778
EUR_USD,721-1440m,-1,test,376.0,192.0,192.0,82.0,0.5106382978723404,0.4270833333333333,0.7203125,0.36781914893617024
EUR_USD,721-1440m,-1,train,977.0,536.0,536.0,167.0,0.548618219037871,0.31156716417910446,-1.5764925373134329,-0.8648925281473899
EUR_USD,721-1440m,1,test,163.0,103.0,103.0,29.0,0.6319018404907976,0.2815533980582524,-1.660194174757282,-1.0490797546012272
EUR_USD,721-1440m,1,train,666.0,461.0,461.0,159.0,0.6921921921921922,0.34490238611713664,-1.157700650759219,-0.8013513513513513
EUR_USD,1441-2880m,-1,test,144.0,71.0,71.0,29.0,0.4930555555555556,0.4084507042253521,0.025352112676056273,0.012499999999999968
EUR_USD,1441-2880m,-1,train,496.0,242.0,242.0,71.0,0.4879032258064516,0.29338842975206614,-1.3301652892561981,-0.6489919354838709
EUR_USD,1441-2880m,1,test,761.0,99.0,99.0,18.0,0.13009198423127463,0.18181818181818182,-4.290909090909091,-0.5582128777923785
EUR_USD,1441-2880m,1,train,1598.0,253.0,253.0,78.0,0.1583229036295369,0.308300395256917,-1.1513833992094862,-0.1822903629536921
EUR_USD,2881-4320m,-1,test,205.0,118.0,118.0,27.0,0.5756097560975609,0.2288135593220339,-2.7864406779661017,-1.6039024390243903
EUR_USD,2881-4320m,-1,train,814.0,333.0,327.0,135.0,0.4090909090909091,0.41284403669724773,-0.4159021406727828,-0.16707616707616704
EUR_USD,2881-4320m,1,test,790.0,126.0,126.0,52.0,0.15949367088607594,0.4126984126984127,0.02539682539682545,0.004050632911392413
EUR_USD,2881-4320m,1,train,621.0,307.0,307.0,88.0,0.4943639291465378,0.28664495114006516,-2.4495114006514656,-1.2109500805152977
EUR_USD,4321-7200m,-1,test,191.0,109.0,108.0,60.0,0.5706806282722513,0.5555555555555556,3.705555555555556,2.0952879581151835
EUR_USD,4321-7200m,-1,train,976.0,159.0,159.0,58.0,0.16290983606557377,0.36477987421383645,-0.5232704402515723,-0.08524590163934427
EUR_USD,4321-7200m,1,test,160.0,70.0,70.0,10.0,0.4375,0.14285714285714285,-4.6171428571428565,-2.02
EUR_USD,4321-7200m,1,train,833.0,118.0,118.0,43.0,0.14165666266506602,0.3644067796610169,0.1618644067796611,0.022929171668667477
EUR_USD,7201-10080m,-1,test,66.0,34.0,32.0,9.0,0.5151515151515151,0.28125,-2.025,-0.9818181818181818
